,0,1,2
611,(17.780561507188086+0j),(8.61037171222965+0j),(10.595149722597034-4.049030042683082j)
612,(18.26697266198832+0j),(8.751294186719411+0j),(10.25016774905246-3.696069040000851j)
613,(18.15301914049827+0j),(8.073337786741781+0j),(11.44984641217941-3.9945061825985255j)
614,(19.569726410786867+0j),(9.320898709589525+0j),(10.854527601217743-4.1946604749054766j)
615,(18.92561220079008+0j),(9.291044740300695+0j),(11.093279297062404-3.7425546562719942j)
616,(19.279998985222566+0j),(9.062385229348497+0j),(10.253006706692984-3.854800982989863j)
617,(18.087027539717006+0j),(9.851892217329167+0j),(10.808246045602038-4.019257292955336j)
618,(18.74287900491634+0j),(9.289625971277392+0j),(10.818328234378255-4.5303815085969665j)
619,(19.361777307293817+0j),(9.860104938460069+0j),(9.953851541716956-4.725735486090154j)
620,(19.223381562167887+0j),(8.663442517905485+0j),(11.115423883591971-4.150591024311005j)
621,(18.723420495232784+0j),(9.338090991434846+0j),(11.336836351824214-4.135752315508271j)
622,(19.90601130531837+0j),(10.762499560025386+0j),(11.081264503841409-4.973803592001604j)
623,(16.33058065082804+0j),(10.041583187802434+0j),(10.544907735047456-3.821388924581939j)
624,(19.590444485708332+0j),(8.32355181203059+0j),(11.89962327241925-4.7249247793575675j)
625,(21.001205987935258+0j),(9.548450733949869+0j),(10.881957045341524-5.108199419236676j)
626,(14.372769874603737+0j),(6.996634163301727+0j),(8.306572728358915-2.3963608889429358j)
627,(17.378054671931583+0j),(7.740152508266089+0j),(10.74931192270826-4.555942776943907j)
628,(18.388266159438054+0j),(10.006236573010014+0j),(10.803135314709511-4.363412261369676j)
629,(20.587804545507147+0j),(8.29588964790407+0j),(13.220026619272437-4.470104649036607j)
630,(20.711780348318054+0j),(7.675333181561507+0j),(11.79786836303182-3.5888549699902255j)
631,(19.455184908628688+0j),(6.534983001080696+0j),(12.359505212477325-3.374712140838881j)
632,(18.811125411839768+0j),(6.308371751964983+0j),(12.664170720427547-4.571187180909477j)
633,(19.778785195181946+0j),(8.34900728230139+0j),(12.744835454315659-4.6092725494470885j)
634,(17.5838999486362+0j),(8.729078869415344+0j),(10.515736571017841-3.8015690779711053j)
635,(18.700830986619227+0j),(8.425874129915627+0j),(11.938283104235692-3.209823223335543j)
636,(19.932151746789433+0j),(6.526623420022312+0j),(12.042985599709155-4.312547786077858j)
637,(20.6846512225363+0j),(7.410322145049743+0j),(12.791949581952085-4.573838485696656j)
638,(17.088218788119683+0j),(7.092594584813316+0j),(12.599701274637527-4.122390455061392j)
639,(18.134820597543804+0j),(7.580771313512338+0j),(11.374076068804085-4.036121740249724j)
640,(18.878345361872018+0j),(7.823540132751682+0j),(11.134054561068137-3.293259167577643j)
641,(18.701983987402038+0j),(9.569953383436847+0j),(11.872303892774427-4.3788937327360244j)
642,(16.47674354975289+0j),(10.53414249844289+0j),(10.52596834589855-4.102667794063683j)
643,(17.043670230359908+0j),(9.046776545036503+0j),(12.136241858160798-5.156082273096156j)
644,(16.615299151694153+0j),(8.856621827842016+0j),(11.599848789841614-4.164813749264672j)
645,(19.3653456268209+0j),(10.615324312068637+0j),(12.322734008428517-4.898728409137933j)
646,(21.70431037395943+0j),(5.263675133346932+0j),(12.540832904931056-4.415910502038177j)
647,(19.847034068530366+0j),(5.218053176338698+0j),(11.479512629585901-3.5636855121816535j)
648,(19.554064878186857+0j),(6.260127468956155+0j),(11.764931231387317-3.7072488346394223j)
649,(21.19270712835868+0j),(6.043383428829106+0j),(11.358332533604209-2.963289984008078j)
650,(19.38662743586555+0j),(6.48679748846307+0j),(12.122960213810797-3.2127390580090456j)
651,(20.072814615924777+0j),(6.509517188771323+0j),(10.899356053704194-3.2532485108399514j)
652,(20.203369136320703+0j),(6.252682862883252+0j),(10.850166620204448-3.0920780797173566j)
653,(19.558853153886293+0j),(6.494383912813763+0j),(11.723007003731759-3.4015581105003982j)
654,(19.34583806888656+0j),(6.0291838531443585+0j),(11.85450405357257-4.008350427769223j)
655,(19.13543326993393+0j),(6.089782962990533+0j),(11.805987825836509-4.004735805719353j)
656,(20.67133744629305+0j),(4.299291864902088+0j),(11.347488260935963-4.062337654763293j)
657,(20.599666532263996+0j),(6.762562068419836+0j),(10.303105537292842-3.9364518083918636j)
658,(18.413088482200873+0j),(6.963670101999859+0j),(10.45425494026902-4.360861741180411j)
659,(17.91627849706523+0j),(11.471863959722713+0j),(12.401566470251268-4.258065981549086j)
660,(17.93915435798436+0j),(10.490242781355663+0j),(11.5915624026748-4.143755794676147j)
661,(19.0344816225542+0j),(9.209180283936595+0j),(12.25248515540503-4.231858839514608j)
662,(18.41029161021675+0j),(7.970063956512133+0j),(11.145803747666163-3.5049674900623202j)
663,(19.78719506690043+0j),(9.306820432099906+0j),(11.252035864841362-4.4308028485737045j)
664,(19.474710408592028+0j),(9.618362124939644+0j),(11.580555165893342-4.7207672278535595j)
665,(16.76694884849593+0j),(8.353428612452285+0j),(10.88201735377852-2.9223063834547607j)
666,(17.873536211034168+0j),(8.670619451242413+0j),(10.830693594639-3.568117495903225j)
667,(17.992494744954183+0j),(8.515142275097231+0j),(11.898380764727408-4.079427249315982j)
668,(16.383697384093985+0j),(9.481251531502442+0j),(11.627517968232137-3.788337809780155j)
669,(17.22357100277608+0j),(8.248656406828898+0j),(11.157865773341356-3.2655282766994382j)
670,(16.689207464437462+0j),(9.241424792180535+0j),(10.203798903013084-3.614033840905866j)
671,(17.075073483457587+0j),(8.450140712768+0j),(11.384878401540107-4.095368034904552j)
672,(16.29806106276642+0j),(8.278685626645558+0j),(9.499608907750538-3.3711391142392184j)
673,(16.26665398637096+0j),(8.464365911885057+0j),(10.91565883601917-4.120353105341917j)
674,(17.170325410903423+0j),(7.730090100800657+0j),(12.318999504982274-3.0278205797175795j)
675,(18.25373975734224+0j),(7.025804163512369+0j),(11.104207993042767-3.541799282623194j)
676,(16.15973510918986+0j),(6.413828244210172+0j),(12.247799047700212-6.102860093028671j)
677,(18.828348303469934+0j),(8.64244075569401+0j),(12.18609432358184-3.215245644742499j)
678,(19.81008925127941+0j),(9.667464898243358+0j),(10.991380644607158-4.446648700802463j)
679,(19.921192229871426+0j),(10.052815658213088+0j),(11.069898385659451-5.102599718534545j)
680,(16.40073765315445+0j),(10.502801735616208+0j),(10.484116376381849-4.078870110422643j)
681,(19.70265014606106+0j),(9.192838832628698+0j),(11.564536401394003-4.094804741405544j)
682,(18.000872766681372+0j),(9.315501410443474+0j),(10.45671936160702-3.8671047413256963j)
683,(16.41051737756029+0j),(9.135927449203507+0j),(9.895198703452683-4.371924172317415j)
684,(19.723203255561682+0j),(14.166980945236457+0j),(10.052051244535411-2.295955465066094j)
685,(17.855279658478434+0j),(9.19221855207374+0j),(10.010819397343138-4.364704148352378j)
686,(19.124166732281036+0j),(9.783690739968483+0j),(12.10888267968495-4.469859892216887j)
687,(24.605343101613062+0j),(10.015400624399899+0j),(9.343118997445195-3.0065205149061387j)
688,(24.84411293105663+0j),(12.156965083368469+0j),(9.685614571146742-3.1523792981233654j)
689,(22.566961995712454+0j),(12.87846200235637+0j),(9.368620537363748-1.5703737695687574j)
690,(20.741970696307515+0j),(9.015982677056932+0j),(11.43780536548095-3.162723765053521j)
691,(19.080486548502105+0j),(10.718550265203122+0j),(7.655155320924581-2.0999587924460466j)
692,(19.042172572213488+0j),(8.688392314764453+0j),(13.182305887432783-5.044380253281402j)
693,(17.362484585163685+0j),(7.583702406497871+0j),(11.700090382739058-4.437219758937777j)
694,(20.60808590114543+0j),(1.286745278860214+0j),(10.805790803903687-4.703710429348827j)
695,(22.782168600039775+0j),(13.34177305812577+0j),(10.36607445090462-3.6650572061986266j)
696,(23.99914092159657+0j),(12.104051709330797+0j),(10.770485366963529-2.990602620461537j)
697,(21.47694107849632+0j),(12.622670076844628+0j),(10.845173365123634-2.3453447406058276j)
698,(18.7964064188611+0j),(11.414439864915972+0j),(9.04307290733915-1.7882414205676467j)
699,(21.465201958516367+0j),(14.0203300088973+0j),(12.211215382344092-2.9465398488910335j)
700,(20.408387218607594+0j),(14.013245062562426+0j),(11.9461811027641-4.078328003898406j)
701,(19.67509884625602+0j),(12.727587124762518+0j),(12.376494744471726-3.5315588932038544j)
702,(24.52813810218325+0j),(12.008203564653206+0j),(11.220768659848238-2.986653387579058j)
703,(21.878317498681128+0j),(13.453366280654109+0j),(11.015974036539134-3.258836804196132j)
704,(22.757932216170808+0j),(12.01374127970267+0j),(10.548495026723275-2.7402646802207014j)
705,(17.434128198191104+0j),(15.664460055397528+0j),(8.458134518375935-1.81618174962611j)
706,(25.56325688276453+0j),(12.511235933534296+0j),(10.71995816451508-3.976834950651275j)
707,(16.25861244279655+0j),(6.968014946782414+0j),(17.73560293640769-4.7984464945124j)
708,(23.309747587823818+0j),(10.797888902844827+0j),(10.667933359302026-4.891581269818769j)
709,(17.72758551135391+0j),(7.669592787470247+0j),(17.11247690041274-6.381102377933072j)
710,(23.60249053786462+0j),(12.821535349067943+0j),(10.8712337396956-2.1415240894174303j)
711,(23.487351346087554+0j),(4.4713223577444134+0j),(10.225091122483263-1.4686864624928342j)
712,(22.53047613922161+0j),(-2.772228748746518+0j),(15.62221606754707-4.03774014113981j)
713,(25.96055867949385+0j),(13.234396624784656+0j),(10.6436340589407-4.4539812413182425j)
714,(24.018499188305423+0j),(5.519026607903389+0j),(10.234452326487933-3.493450489153929j)
715,(24.872702048482257+0j),(12.826610804389633+0j),(11.318646792487916-3.5571014886421244j)
